name,baseType,weighted_listings,total_listings,max_listings,total_count,leagues_seen,avg_weighted_listings
Dreadsurge,Cleaver,252.9,281,281,11,{'Standard'},252.9
Kingmaker,Despot Axe,1333.7,1634,1093,179,"{'Standard', 'Settlers', 'Mercenaries'}",444.56666666666666
The Annihilating Light,Quarterstaff,6858.5,10493,4480,1027,"{'Standard', 'Settlers', 'Mercenaries'}",2286.1666666666665
The Yielding Mortality,Imperial Staff,309.50000000000006,375,251,30,"{'Standard', 'Settlers'}",154.75000000000003
The Burden of Shadows,Primordial Staff,504.0,1026,794,56,"{'Standard', 'Settlers', 'Mercenaries'}",168.0
Replica Soul Taker,Siege Axe,165.6,184,184,12,{'Standard'},165.6
Chaber Cairn,Great Mallet,636.3,707,584,36,{'Standard'},636.3
Geofri's Devotion,Brass Maul,506.70000000000005,563,469,26,{'Standard'},506.70000000000005
Witchhunter's Judgment,Highborn Staff,1597.2,2751,1718,230,"{'Standard', 'Settlers', 'Mercenaries'}",532.4
Replica Trypanon,Great Mallet,335.0,527,255,75,"{'Standard', 'Settlers', 'Mercenaries'}",111.66666666666667
Sanguine Gambol,Skinning Knife,308.7,343,343,18,{'Standard'},308.7
Duskdawn,Maelström Staff,631.9000000000001,800,321,49,"{'Standard', 'Settlers', 'Mercenaries'}",210.63333333333335
Doryani's Catalyst,Vaal Sceptre,3891.9,4621,3981,220,"{'Standard', 'Settlers', 'Mercenaries'}",1297.3
Replica Windripper,Imperial Bow,553.5,900,492,100,"{'Standard', 'Settlers', 'Mercenaries'}",184.5
Starforge,Infernal Sword,6280.7,7277,2966,507,"{'Standard', 'Settlers', 'Mercenaries'}",2093.5666666666666
Serle's Masterwork,Phantom Mace,2468.0000000000005,6055,5963,311,"{'Standard', 'Settlers'}",1234.0000000000002
Realm Ender,Iron Staff,554.4,616,431,25,{'Standard'},554.4
Marohi Erqi,Karui Maul,4386.7,5433,3539,306,"{'Standard', 'Settlers', 'Mercenaries'}",1462.2333333333333
Fate of the Vaal,Gemstone Sword,755.7,965,543,80,"{'Standard', 'Settlers', 'Mercenaries'}",251.9
Song of the Sirens,Fishing Rod,198.60000000000002,279,172,104,"{'Standard', 'Settlers', 'Mercenaries'}",66.2
Hopeshredder,Ranger Bow,3321.6,4778,2275,308,"{'Standard', 'Settlers', 'Mercenaries'}",1107.2
Corona Solaris,Crystal Wand,405.0,450,450,49,{'Standard'},405.0
Replica Infractem,Decimation Bow,1114.7,1727,836,168,"{'Standard', 'Settlers', 'Mercenaries'}",371.56666666666666
Relic of the Pact,Sage Wand,999.0,2065,1719,189,"{'Standard', 'Settlers'}",499.5
Reefbane,Fishing Rod,272.70000000000005,364,247,146,"{'Standard', 'Settlers', 'Mercenaries'}",90.90000000000002
The Hidden Blade,Ambusher,840.5,1323,668,181,"{'Standard', 'Settlers', 'Mercenaries'}",280.1666666666667
Replica Nebulis,Void Sceptre,1085.0,1798,1034,168,"{'Standard', 'Settlers', 'Mercenaries'}",361.6666666666667
The Goddess Unleashed,Eternal Sword,125.10000000000001,139,139,8,{'Standard'},125.10000000000001
Tulfall,Opal Wand,489.6,908,654,55,"{'Standard', 'Settlers', 'Mercenaries'}",163.20000000000002
Queen's Escape,Ornate Sword,1400.4,1556,887,63,{'Standard'},1400.4
Replica Tulfall,Tornado Wand,248.4,276,276,10,{'Standard'},248.4
The Geomantic Gyre,Highborn Staff,181.8,202,202,26,{'Standard'},181.8
Arborix,Assassin Bow,1434.1000000000001,1753,684,108,"{'Standard', 'Settlers', 'Mercenaries'}",478.03333333333336
The Cauteriser,Woodsplitter,855.9000000000001,951,743,42,{'Standard'},855.9000000000001
Yaomac's Accord,Vaal Sceptre,827.4000000000001,1589,1203,124,"{'Standard', 'Settlers', 'Mercenaries'}",275.8
Xoph's Nurture,Citadel Bow,2978.2999999999997,3589,2106,192,"{'Standard', 'Settlers', 'Mercenaries'}",992.7666666666665
The Iron Mass,Gladius,915.1,1484,820,169,"{'Standard', 'Settlers', 'Mercenaries'}",305.03333333333336
The Goddess Scorned,Elegant Sword,566.6000000000001,686,582,50,"{'Standard', 'Settlers', 'Mercenaries'}",188.8666666666667
Oni-Goroshi,Charan's Sword,1523.5000000000002,1743,1649,107,"{'Standard', 'Settlers', 'Mercenaries'}",507.8333333333334
The Saviour,Legion Sword,1619.5,1960,1671,144,"{'Standard', 'Settlers'}",809.75
The Redblade,Gladius,253.8,282,282,45,{'Standard'},253.8
Izaro's Dilemma,Imperial Claw,424.8,472,472,19,{'Standard'},424.8
Mirebough,Gnarled Branch,316.8,352,352,14,{'Standard'},316.8
Cameria's Avarice,Gavel,556.3,653,589,45,"{'Standard', 'Settlers', 'Mercenaries'}",185.4333333333333
Martyr of Innocence,Highborn Staff,2892.5999999999995,4370,1774,412,"{'Standard', 'Settlers', 'Mercenaries'}",964.1999999999998
Replica Midnight Bargain,Engraved Wand,676.8,1096,600,104,"{'Standard', 'Settlers', 'Mercenaries'}",225.6
Replica Fencoil,Gnarled Branch,850.2,1406,816,99,"{'Standard', 'Settlers', 'Mercenaries'}",283.40000000000003
Doomfletch's Prism,Royal Bow,2174.4,2416,1301,86,{'Standard'},2174.4
Replica Earendel's Embrace,Grinning Fetish,1006.0,1665,946,206,"{'Standard', 'Settlers', 'Mercenaries'}",335.3333333333333
Nebulis,Void Sceptre,20229.300000000003,33296,19470,805,"{'Standard', 'Settlers', 'Mercenaries'}",6743.100000000001
Replica Bloodplay,Stiletto,1093.2,1832,1086,152,"{'Standard', 'Settlers', 'Mercenaries'}",364.40000000000003
Nametaker,Graceful Sword,558.6,880,432,134,"{'Standard', 'Settlers', 'Mercenaries'}",186.20000000000002
Replica Blood Thorn,Gnarled Branch,850.6000000000001,1339,697,135,"{'Standard', 'Settlers', 'Mercenaries'}",283.53333333333336
The Gryphon,Jade Hatchet,620.1,689,689,44,{'Standard'},620.1
Replica Innsbury Edge,Elder Sword,1041.7,1643,844,186,"{'Standard', 'Settlers', 'Mercenaries'}",347.23333333333335
Relic of the Pact,Spiraled Wand,683.1,759,759,38,{'Standard'},683.1
Vulconus,Demon Dagger,5949.4,10695,7135,886,"{'Standard', 'Settlers', 'Mercenaries'}",1983.1333333333332
First Piece of Brutality,Imperial Staff Piece,1252.0,1725,1120,140,"{'Standard', 'Settlers', 'Mercenaries'}",417.3333333333333
Essentia Sanguis,Eye Gouger,272.7,303,303,9,{'Standard'},272.7
Amplification Rod,Spiraled Wand,745.2,828,828,50,{'Standard'},745.2
Dreadbeak,Rusted Sword,777.6,864,864,52,{'Standard'},777.6
Augyre,Void Sceptre,4257.1,7272,4396,610,"{'Standard', 'Settlers', 'Mercenaries'}",1419.0333333333335
Spine of the First Claimant,Iron Sceptre,1042.2,1158,1158,39,{'Standard'},1042.2
Chitus' Needle,Elegant Foil,915.3000000000001,1017,1017,46,{'Standard'},915.3000000000001
Second Piece of Brutality,Imperial Staff Piece,1244.8,1740,1090,155,"{'Standard', 'Settlers', 'Mercenaries'}",414.93333333333334
Second Piece of the Arcane,Legion Sword Piece,1629.6000000000001,2198,1496,184,"{'Standard', 'Settlers', 'Mercenaries'}",543.2
First Piece of the Arcane,Legion Sword Piece,1625.5,2210,1477,166,"{'Standard', 'Settlers', 'Mercenaries'}",541.8333333333334
Demigod's Eye,Golden Hoop,120.60000000000001,134,134,21,{'Standard'},120.60000000000001
Kaom's Way,Coral Ring,3058.2000000000003,3398,3273,228,{'Standard'},3058.2000000000003
Mutewind Seal,Unset Ring,2151.0,2920,1816,376,"{'Standard', 'Settlers', 'Mercenaries'}",717.0
Voll's Devotion,Agate Amulet,3836.3,6410,3707,560,"{'Standard', 'Settlers', 'Mercenaries'}",1278.7666666666667
The Pandemonius,Jade Amulet,5144.6,6138,5339,439,"{'Standard', 'Settlers', 'Mercenaries'}",1714.8666666666668
Xoph's Blood,Amber Amulet,4106.9,4860,4261,318,"{'Standard', 'Settlers', 'Mercenaries'}",1368.9666666666665
Redblade Band,Unset Ring,2385.1,3549,1809,363,"{'Standard', 'Settlers', 'Mercenaries'}",795.0333333333333
Talisman of the Victor,Jet Amulet,48.6,54,54,4,{'Standard'},48.6
The Flow Untethered,Cloth Belt,2272.3999999999996,2705,2350,176,"{'Standard', 'Settlers', 'Mercenaries'}",757.4666666666666
Headhunter,Leather Belt,5958.0,8146,5340,637,"{'Standard', 'Settlers', 'Mercenaries'}",1986.0
Original Sin,Amethyst Ring,543.3000000000001,699,527,189,"{'Standard', 'Settlers', 'Mercenaries'}",181.10000000000002
Voidheart,Iron Ring,1770.3,1967,1882,124,{'Standard'},1770.3
Doryani's Invitation,Heavy Belt,10600.0,13711,2704,643,"{'Standard', 'Settlers', 'Mercenaries'}",3533.3333333333335
Nimis,Topaz Ring,1582.5000000000002,2308,1281,578,"{'Standard', 'Settlers', 'Mercenaries'}",527.5000000000001
Mageblood,Heavy Belt,3308.5000000000005,4333,3147,682,"{'Standard', 'Settlers', 'Mercenaries'}",1102.8333333333335
Stranglegasp,Onyx Amulet,249.3,353,215,68,"{'Standard', 'Settlers', 'Mercenaries'}",83.10000000000001
Choir of the Storm,Lapis Amulet,2374.2999999999997,2862,2421,156,"{'Standard', 'Settlers'}",1187.1499999999999
Ynda's Stand,Studded Belt,1059.8000000000002,2567,2501,155,"{'Standard', 'Settlers'}",529.9000000000001
Crystallised Omniscience,Onyx Amulet,3370.7000000000007,4786,2877,538,"{'Standard', 'Settlers', 'Mercenaries'}",1123.5666666666668
The Tides of Time,Vanguard Belt,4952.6,10805,9404,669,"{'Standard', 'Settlers', 'Mercenaries'}",1650.8666666666668
Uul-Netol's Vow,Unset Amulet,933.4000000000001,1541,907,161,"{'Standard', 'Settlers'}",466.70000000000005
Ashes of the Stars,Onyx Amulet,13902.100000000002,23788,14888,818,"{'Standard', 'Settlers', 'Mercenaries'}",4634.033333333334
Replica Bated Breath,Chain Belt,331.2,453,300,69,"{'Standard', 'Settlers'}",165.6
Eyes of the Greatwolf,Greatwolf Talisman,43647.2,73659,45218,924,"{'Standard', 'Settlers', 'Mercenaries'}",14549.066666666666
Sacrificial Heart,Paua Amulet,3428.4,4581,3020,267,"{'Standard', 'Settlers', 'Mercenaries'}",1142.8
Kalandra's Touch,Ring,3360.1000000000004,4660,2971,604,"{'Standard', 'Settlers', 'Mercenaries'}",1120.0333333333335
Replica Badge of the Brotherhood,Turquoise Amulet,870.5999999999999,1793,1476,153,"{'Standard', 'Settlers', 'Mercenaries'}",290.2
Presence of Chayula,Onyx Amulet,4191.6,4801,4467,376,"{'Standard', 'Settlers', 'Mercenaries'}",1397.2
Replica Headhunter,Leather Belt,768.1,1151,611,181,"{'Standard', 'Settlers', 'Mercenaries'}",256.03333333333336
Defiance of Destiny,Paua Amulet,5141.3,7614,4187,653,"{'Standard', 'Settlers', 'Mercenaries'}",1713.7666666666667
Curio of Potential,Primordial Fragment,908.6,1863,1535,174,"{'Standard', 'Settlers', 'Mercenaries'}",302.8666666666667
Curio of Decay,Primordial Fragment,616.7,1240,998,121,"{'Standard', 'Settlers', 'Mercenaries'}",205.5666666666667
Timetwist,Moonstone Ring,721.8000000000001,802,687,33,{'Standard'},721.8000000000001
Triumvirate Authority,Unset Ring,8009.5,14664,10291,922,"{'Standard', 'Settlers', 'Mercenaries'}",2669.8333333333335
Curio of Absorption,Primordial Fragment,602.2,1169,898,124,"{'Standard', 'Settlers', 'Mercenaries'}",200.73333333333335
The Burden of Truth,Crystal Belt,3749.7,7499,5859,498,"{'Standard', 'Settlers', 'Mercenaries'}",1249.8999999999999
Curio of Consumption,Primordial Fragment,861.4000000000001,1870,1642,146,"{'Standard', 'Settlers', 'Mercenaries'}",287.1333333333334
Precursor's Emblem,Topaz Ring,3666.5,6072,3596,591,"{'Standard', 'Settlers', 'Mercenaries'}",1222.1666666666667
Arn's Anguish,Cloth Belt,6065.5,11889,9144,749,"{'Standard', 'Settlers', 'Mercenaries'}",2021.8333333333333
Uzaza's Valley,Sapphire Ring,626.8,1006,556,94,"{'Standard', 'Settlers', 'Mercenaries'}",208.9333333333333
The Hateful Accuser,Nameless Ring,5710.8,13544,12885,675,"{'Standard', 'Settlers', 'Mercenaries'}",1903.6000000000001
Precursor's Emblem,Two-Stone Ring,4428.5,7842,5258,570,"{'Standard', 'Settlers', 'Mercenaries'}",1476.1666666666667
The Torrent's Reclamation,Cloth Belt,1133.7,1368,1173,116,"{'Standard', 'Settlers'}",566.85
Precursor's Emblem,Prismatic Ring,1537.6000000000001,2776,1921,222,"{'Standard', 'Settlers', 'Mercenaries'}",512.5333333333334
Precursor's Emblem,Sapphire Ring,3651.7,5980,3460,446,"{'Standard', 'Settlers', 'Mercenaries'}",1217.2333333333333
Putembo's Mountain,Topaz Ring,484.8,712,400,82,"{'Standard', 'Settlers'}",242.4
Precursor's Emblem,Ruby Ring,2442.5,4234,2735,332,"{'Standard', 'Settlers', 'Mercenaries'}",814.1666666666666
Blackflame,Amethyst Ring,1660.8000000000002,3057,2160,213,"{'Standard', 'Settlers', 'Mercenaries'}",553.6
Graven's Secret,Cloth Belt,5609.6,11093,8623,780,"{'Standard', 'Settlers', 'Mercenaries'}",1869.8666666666668
Circle of Ambition,Prismatic Ring,8801.2,20698,19654,618,"{'Standard', 'Settlers'}",4400.6
Coward's Chains,Chain Belt,1979.8,2732,1617,212,"{'Standard', 'Settlers', 'Mercenaries'}",659.9333333333333
Putembo's Meadow,Topaz Ring,1017.7,1493,841,111,"{'Standard', 'Settlers'}",508.85
Uzaza's Mountain,Sapphire Ring,1095.8000000000002,1811,1067,129,"{'Standard', 'Settlers', 'Mercenaries'}",365.2666666666667
Ahkeli's Meadow,Ruby Ring,896.4000000000001,1426,774,99,"{'Standard', 'Settlers'}",448.20000000000005
Coward's Legacy,Chain Belt,1729.2,2256,1433,207,"{'Standard', 'Settlers', 'Mercenaries'}",576.4
Eternal Damnation,Agate Amulet,1863.2000000000003,2321,1868,287,"{'Standard', 'Settlers', 'Mercenaries'}",621.0666666666667
Aul's Uprising,Onyx Amulet,14199.5,21846,10919,806,"{'Standard', 'Settlers', 'Mercenaries'}",4733.166666666667
The Queller of Minds,Nameless Ring,2460.8,5343,4628,388,"{'Standard', 'Settlers', 'Mercenaries'}",820.2666666666668
The Selfish Shepherd,Nameless Ring,3092.2,6891,6115,506,"{'Standard', 'Settlers', 'Mercenaries'}",1030.7333333333333
The Effigon,Gold Amulet,427.5,475,475,58,{'Standard'},427.5
Uzaza's Meadow,Sapphire Ring,1885.6,2875,1468,244,"{'Standard', 'Settlers', 'Mercenaries'}",628.5333333333333
Ahkeli's Valley,Ruby Ring,1198.7,1910,1040,134,"{'Standard', 'Settlers', 'Mercenaries'}",399.56666666666666
Putembo's Valley,Topaz Ring,1861.8000000000002,2786,1488,204,"{'Standard', 'Settlers', 'Mercenaries'}",620.6
Rotblood Promise,Unset Ring,2275.5,3914,2409,360,"{'Standard', 'Settlers', 'Mercenaries'}",758.5
The Untouched Soul,Gold Amulet,2967.3,6314,5346,586,"{'Standard', 'Settlers', 'Mercenaries'}",989.1
Hyperboreus,Leather Belt,4757.8,9794,8047,509,"{'Standard', 'Settlers', 'Mercenaries'}",1585.9333333333334
Ahkeli's Mountain,Ruby Ring,1935.4000000000003,3014,1546,233,"{'Standard', 'Settlers', 'Mercenaries'}",645.1333333333334
Xoph's Heart,Amber Amulet,2926.8,5128,3369,252,"{'Standard', 'Settlers', 'Mercenaries'}",975.6
Karui Charge,Jade Amulet,916.2,1018,1018,94,{'Standard'},916.2
The Retch,Rustic Sash,2518.7,3758,1997,239,"{'Standard', 'Settlers', 'Mercenaries'}",839.5666666666666
The Tactician,Studded Belt,621.0,690,690,36,{'Standard'},621.0
Gloomfang,Blue Pearl Amulet,7648.6,12890,7675,1072,"{'Standard', 'Settlers', 'Mercenaries'}",2549.5333333333333
The Nomad,Studded Belt,760.5,845,845,54,{'Standard'},760.5
Circle of Regret,Topaz Ring,62040.8,124259,98990,1196,"{'Standard', 'Settlers', 'Mercenaries'}",20680.266666666666
Circle of Anguish,Ruby Ring,64963.600000000006,128924,101512,1197,"{'Standard', 'Settlers', 'Mercenaries'}",21654.533333333336
Second Piece of Time,Cloth Belt Piece,1731.7,2338,1585,190,"{'Standard', 'Settlers', 'Mercenaries'}",577.2333333333333
Chains of Emancipation,Chain Belt,3055.6000000000004,4988,2851,354,"{'Standard', 'Settlers', 'Mercenaries'}",1018.5333333333334
First Piece of Time,Cloth Belt Piece,1704.8000000000002,2326,1540,224,"{'Standard', 'Settlers', 'Mercenaries'}",568.2666666666668
Auxium,Chain Belt,625.5,695,695,28,{'Standard'},625.5
Bloodgrip,Coral Amulet,278.1,309,309,5,{'Standard'},278.1
Voices,Large Cluster Jewel,23756.100000000002,46282,22894,2166,"{'Standard', 'Settlers', 'Mercenaries'}",7918.700000000001
Emperor's Mastery,Prismatic Jewel,460.3,520,501,45,"{'Standard', 'Settlers', 'Mercenaries'}",153.43333333333334
Emperor's Might,Crimson Jewel,1192.7,1360,1291,64,"{'Standard', 'Settlers', 'Mercenaries'}",397.56666666666666
Rational Doctrine,Cobalt Jewel,1555.8000000000002,3149,2556,339,"{'Standard', 'Settlers', 'Mercenaries'}",518.6
That Which Was Taken,Crimson Jewel,142330.5,158145,158145,399,{'Standard'},142330.5
Replica Cheap Construction,Viridian Jewel,279.0,310,310,18,{'Standard'},279.0
The Perandus Pact,Prismatic Jewel,1622.7,1803,1803,398,{'Standard'},1622.7
Warrior's Tale,Crimson Jewel,1251.0,1390,1390,242,{'Standard'},1251.0
Sublime Vision,Prismatic Jewel,4585.900000000001,7648,4594,763,"{'Standard', 'Settlers', 'Mercenaries'}",1528.6333333333334
Amanamu's Gaze,Ghastly Eye Jewel,1772.6,3185,2168,321,"{'Standard', 'Settlers', 'Mercenaries'}",590.8666666666667
Replica Fragile Bloom,Crimson Jewel,400.5,445,445,41,{'Standard'},400.5
Replica Unstable Payload,Cobalt Jewel,229.5,255,255,27,{'Standard'},229.5
The Light of Meaning,Prismatic Jewel,13923.4,31203,28285,852,"{'Standard', 'Settlers', 'Mercenaries'}",4641.133333333333
The Green Nightmare,Viridian Jewel,1448.5,1897,1379,177,"{'Standard', 'Settlers', 'Mercenaries'}",482.8333333333333
Replica Blood Sacrifice,Crimson Jewel,244.8,272,272,23,{'Standard'},244.8
Forbidden Flame,Crimson Jewel,41099.3,67105,38186,1197,"{'Standard', 'Settlers', 'Mercenaries'}",13699.766666666668
Melding of the Flesh,Cobalt Jewel,6443.1,10004,4977,1008,"{'Standard', 'Settlers', 'Mercenaries'}",2147.7000000000003
The Adorned,Crimson Jewel,5063.700000000001,7779,3903,705,"{'Standard', 'Settlers', 'Mercenaries'}",1687.9000000000003
Transcendent Spirit,Viridian Jewel,1301.0,1813,1150,189,"{'Standard', 'Settlers', 'Mercenaries'}",433.6666666666667
The Red Nightmare,Crimson Jewel,1589.3000000000002,2172,1441,254,"{'Standard', 'Settlers'}",794.6500000000001
The Blue Nightmare,Cobalt Jewel,1428.5,1925,1317,158,"{'Standard', 'Settlers'}",714.25
Transcendent Flesh,Crimson Jewel,2720.6,3269,2826,450,"{'Standard', 'Settlers'}",1360.3
Dissolution of the Flesh,Crimson Jewel,3923.1000000000004,6569,3894,761,"{'Standard', 'Settlers', 'Mercenaries'}",1307.7
Tecrod's Gaze,Murderous Eye Jewel,2236.4,4237,3131,290,"{'Standard', 'Settlers', 'Mercenaries'}",745.4666666666667
Transcendent Mind,Cobalt Jewel,1314.4,1675,1288,179,"{'Standard', 'Settlers', 'Mercenaries'}",438.1333333333334
Replica Pacifism,Viridian Jewel,437.70000000000005,785,522,78,"{'Standard', 'Settlers', 'Mercenaries'}",145.9
Ulaman's Gaze,Searching Eye Jewel,2305.2,4348,3195,307,"{'Standard', 'Settlers', 'Mercenaries'}",768.4
Curiosity,Vaal Aspect,2337.4,4667,3718,432,"{'Standard', 'Settlers', 'Mercenaries'}",779.1333333333333
The Interrogation,Small Cluster Jewel,8159.700000000001,15274,11163,814,"{'Standard', 'Settlers', 'Mercenaries'}",2719.9
The Anima Stone,Prismatic Jewel,8292.6,11906,7060,621,"{'Standard', 'Settlers', 'Mercenaries'}",2764.2000000000003
Kurgal's Gaze,Hypnotic Eye Jewel,2206.5,4188,3105,296,"{'Standard', 'Settlers', 'Mercenaries'}",735.5
Impossible Escape,Viridian Jewel,23912.7,43623,30687,813,"{'Standard', 'Settlers', 'Mercenaries'}",7970.900000000001
Replica Hotheaded,Viridian Jewel,551.7,613,613,64,{'Standard'},551.7
Replica Pure Talent,Viridian Jewel,464.40000000000003,516,516,36,{'Standard'},464.40000000000003
Primordial Might,Crimson Jewel,7568.000000000001,9911,7204,515,"{'Standard', 'Settlers', 'Mercenaries'}",2522.666666666667
The Green Dream,Viridian Jewel,3760.3,6869,4834,419,"{'Standard', 'Settlers', 'Mercenaries'}",1253.4333333333334
The Red Dream,Crimson Jewel,3068.7,5146,3120,402,"{'Standard', 'Settlers', 'Mercenaries'}",1022.9
One With Nothing,Small Cluster Jewel,11196.800000000001,19351,12413,838,"{'Standard', 'Settlers', 'Mercenaries'}",3732.266666666667
Calamitous Visions,Small Cluster Jewel,7718.9,14103,9902,873,"{'Standard', 'Settlers', 'Mercenaries'}",2572.9666666666667
Split Personality,Crimson Jewel,97740.4,192665,151267,880,"{'Standard', 'Settlers', 'Mercenaries'}",32580.13333333333
Izaro's Turmoil,Crimson Jewel,1310.4,1456,1456,61,{'Standard'},1310.4
The Front Line,Small Cluster Jewel,6867.5,13024,9656,798,"{'Standard', 'Settlers', 'Mercenaries'}",2289.1666666666665
The Siege,Small Cluster Jewel,6505.7,12397,9251,780,"{'Standard', 'Settlers', 'Mercenaries'}",2168.5666666666666
Energy From Within,Cobalt Jewel,11644.5,14050,12039,518,"{'Standard', 'Settlers', 'Mercenaries'}",3881.5
Grand Spectrum,Viridian Jewel,8301.0,10587,8096,630,"{'Standard', 'Settlers', 'Mercenaries'}",2767.0
Clear Mind,Cobalt Jewel,5274.0,5860,5860,302,{'Standard'},5274.0
Hungry Abyss,Viridian Jewel,930.6,1034,1034,38,{'Standard'},930.6
Inspired Learning,Crimson Jewel,14301.6,22391,11685,823,"{'Standard', 'Settlers', 'Mercenaries'}",4767.2
The Blue Dream,Cobalt Jewel,3802.3,6669,4384,406,"{'Standard', 'Settlers', 'Mercenaries'}",1267.4333333333334
The Long Winter,Cobalt Jewel,2866.5,3185,3185,149,{'Standard'},2866.5
Cooperation,Vaal Aspect,2756.5,4115,2183,665,"{'Standard', 'Settlers', 'Mercenaries'}",918.8333333333334
Mantra of Flames,Crimson Jewel,4857.3,5397,5397,365,{'Standard'},4857.3
Nadir Mode,Cobalt Jewel,2840.1000000000004,4200,2311,310,"{'Standard', 'Settlers', 'Mercenaries'}",946.7000000000002
Chill of Corruption,Viridian Jewel,3815.7000000000003,6852,4659,389,"{'Standard', 'Settlers', 'Mercenaries'}",1271.9
Corrupted Energy,Cobalt Jewel,843.3000000000001,937,937,59,{'Standard'},843.3000000000001
Vaal Sentencing,Cobalt Jewel,2333.7000000000003,2593,2593,128,{'Standard'},2333.7000000000003
Endless Misery,Cobalt Jewel,4204.8,4672,4672,299,{'Standard'},4204.8
Beauty,Vaal Aspect,3936.4,6354,3556,655,"{'Standard', 'Settlers', 'Mercenaries'}",1312.1333333333334
Fireborn,Crimson Jewel,4165.2,4628,4628,260,{'Standard'},4165.2
Might in All Forms,Crimson Jewel,3798.0,4220,4220,223,{'Standard'},3798.0
Apparitions,Viridian Jewel,4286.7,4763,4763,158,{'Standard'},4286.7
Violent Dead,Cobalt Jewel,5051.7,5613,5613,361,{'Standard'},5051.7
Cold Steel,Viridian Jewel,5082.3,5647,5647,263,{'Standard'},5082.3
Conqueror's Potency,Cobalt Jewel,5238.900000000001,5821,5821,308,{'Standard'},5238.900000000001
Eldritch Knowledge,Cobalt Jewel,5967.900000000001,6631,6631,355,{'Standard'},5967.900000000001
Malicious Intent,Cobalt Jewel,8835.300000000001,9817,9817,397,{'Standard'},8835.300000000001
Martial Artistry,Crimson Jewel,5679.900000000001,6311,6311,295,{'Standard'},5679.900000000001
Shattered Chains,Crimson Jewel,2964.6,3294,3294,110,{'Standard'},2964.6
Steel Spirit,Viridian Jewel,4291.2,4768,4768,204,{'Standard'},4291.2
Warlord's Reach,Crimson Jewel,5208.3,5787,5787,249,{'Standard'},5208.3
From Dust,Cobalt Jewel,5025.6,5584,5584,302,{'Standard'},5025.6
Soul's Wick,Cobalt Jewel,7504.2,8338,8338,394,{'Standard'},7504.2
Fortified Legion,Cobalt Jewel,2291.4,2546,2546,87,{'Standard'},2291.4
Pitch Darkness,Viridian Jewel,1981.8,2202,2202,68,{'Standard'},1981.8
Spirited Response,Cobalt Jewel,4338.900000000001,4821,4821,219,{'Standard'},4338.900000000001
Volley Fire,Viridian Jewel,9791.1,10879,10879,396,{'Standard'},9791.1
Collateral Damage,Viridian Jewel,4373.1,4859,4859,162,{'Standard'},4373.1
Overwhelming Odds,Crimson Jewel,8800.2,9778,9778,397,{'Standard'},8800.2
Wine of the Prophet,Gold Flask,13.8,18,10,18,"{'Standard', 'Mercenaries'}",6.9
Progenesis,Amethyst Flask,3785.8,6094,3374,808,"{'Standard', 'Settlers', 'Mercenaries'}",1261.9333333333334
Oriath's End,Bismuth Flask,4067.9,8072,6342,812,"{'Standard', 'Settlers', 'Mercenaries'}",1355.9666666666667
Dying Sun,Ruby Flask,16957.800000000003,20721,17247,675,"{'Standard', 'Settlers', 'Mercenaries'}",5652.600000000001
Bottled Faith,Sulphur Flask,11878.699999999999,15609,11210,784,"{'Standard', 'Settlers', 'Mercenaries'}",3959.566666666666
Soul Ripper,Quartz Flask,1137.3999999999999,1343,912,156,"{'Standard', 'Settlers', 'Mercenaries'}",379.13333333333327
Olroth's Resolve,Iron Flask,1938.0,2740,1666,408,"{'Standard', 'Settlers', 'Mercenaries'}",646.0
Elixir of the Unbroken Circle,Iron Flask,887.7,1194,813,134,"{'Standard', 'Settlers', 'Mercenaries'}",295.90000000000003
The Vinktar Square,Courtyard Map,1535.7,2694,681,271,"{'Standard', 'Settlers', 'Mercenaries'}",511.90000000000003
Replica Poorjoy's Asylum,Temple Map,266.6,433,236,48,"{'Standard', 'Settlers', 'Mercenaries'}",88.86666666666667
Replica Cortex,Relic Chambers Map,40.5,45,45,7,{'Standard'},40.5
Doryani's Machinarium,Maze Map,930.9000000000001,1211,449,138,"{'Standard', 'Settlers', 'Mercenaries'}",310.3
The Perandus Manor,Chateau Map,1571.3999999999999,1746,367,116,{'Standard'},1571.3999999999999
Rewritten Distant Memory,Synthesised Map,9746.1,20727,17691,1065,"{'Standard', 'Settlers', 'Mercenaries'}",3248.7000000000003
Rewritten Distant Memory,Basilica Map,698.4000000000001,776,280,39,{'Standard'},698.4000000000001
The Tower of Ordeals,Engraved Ultimatum,183.6,204,204,15,{'Standard'},183.6
Augmented Distant Memory,Courthouse Map,533.7,593,389,28,{'Standard'},533.7
Replica Cortex,Synthesised Map,467.80000000000007,817,526,114,"{'Standard', 'Settlers', 'Mercenaries'}",155.93333333333337
Altered Distant Memory,Siege Map,606.6,674,282,28,{'Standard'},606.6
Twisted Distant Memory,Park Map,635.4000000000001,706,272,28,{'Standard'},635.4000000000001
Cortex,Relic Chambers Map,520.2,578,241,23,{'Standard'},520.2
The Putrid Cloister,Museum Map,6078.999999999999,12025,6110,792,"{'Standard', 'Settlers', 'Mercenaries'}",2026.333333333333
Replica Pillars of Arun,Dunes Map,491.6000000000001,746,347,86,"{'Standard', 'Settlers', 'Mercenaries'}",163.8666666666667
Cortex,Synthesised Map,5599.700000000001,10898,8354,730,"{'Standard', 'Settlers', 'Mercenaries'}",1866.5666666666668
